hour,direction,ru,bandwidth,service,delay,slice,duration
0,DL,RU_80,263.7123826697266,CG,80.0,eMBB,813
0,DL,RU_14,42.76929896070842,CG,80.0,eMBB,1258
0,DL,RU_43,93.44916831729246,CG,80.0,eMBB,856
0,DL,RU_26,196.69148521375385,CG,80.0,eMBB,878
0,DL,RU_2,32.40088956553557,CG,80.0,eMBB,1020
0,DL,RU_15,52.14964393868721,CG,80.0,eMBB,695
0,DL,RU_52,54.73397310635791,CG,80.0,eMBB,1272
0,DL,RU_56,8.045446820026855,CG,80.0,eMBB,741
0,DL,RU_66,168.57073472520045,CG,80.0,eMBB,726
0,DL,RU_18,714.2274675708052,VS,100.0,eMBB,2415
0,DL,RU_65,1375.4304394699398,VS,100.0,eMBB,2295
0,DL,RU_2,50.19000497633282,VS,100.0,eMBB,1740
0,DL,RU_58,105.24404956336812,VS,100.0,eMBB,2005
0,DL,RU_83,238.2398158350431,VS,100.0,eMBB,1504
0,DL,RU_7,393.93453395573187,VS,100.0,eMBB,1849
0,DL,RU_50,439.59377847846247,VS,100.0,eMBB,1511
0,UL,RU_73,221.80087432908658,MIOT,10.0,mMTC,2
0,UL,RU_77,202.72453015361816,MIOT,10.0,mMTC,2
0,UL,RU_44,127.67435702229933,MIOT,10.0,mMTC,2
0,UL,RU_52,215.16483642953727,MIOT,10.0,mMTC,1
0,UL,RU_88,25.121272997993856,MIOT,10.0,mMTC,2
0,UL,RU_10,46.75852364413154,MIOT,10.0,mMTC,2
0,UL,RU_3,12.278643713164412,MIOT,10.0,mMTC,1
0,UL,RU_47,20.081639424780125,MIOT,10.0,mMTC,2
0,UL,RU_0,237.66176199452667,MIOT,10.0,mMTC,1
0,UL,RU_21,428.1748640402085,MIOT,10.0,mMTC,1
0,UL,RU_59,244.44560412506684,MIOT,10.0,mMTC,1
0,UL,RU_6,352.6674468458881,MIOT,10.0,mMTC,1
0,UL,RU_0,152.5156324028469,MIOT,10.0,mMTC,1
0,UL,RU_99,316.753984505943,MIOT,10.0,mMTC,1
0,UL,RU_20,122.80512161396385,MIOT,10.0,mMTC,1
0,UL,RU_92,173.29916667355664,MIOT,10.0,mMTC,3
0,UL,RU_33,283.4252088868922,MIOT,10.0,mMTC,1
0,UL,RU_11,345.4396527876762,MIOT,10.0,mMTC,2
0,UL,RU_64,182.61164207803205,MIOT,10.0,mMTC,2
0,UL,RU_43,278.46381826850075,MIOT,10.0,mMTC,2
0,UL,RU_16,351.96797855610384,MIOT,10.0,mMTC,2
0,DL,RU_49,216.71798881206644,VS,100.0,eMBB,1850
0,DL,RU_59,514.9211889244532,VS,100.0,eMBB,1893
0,UL,RU_3,189.10232926447077,MIOT,10.0,mMTC,1
0,UL,RU_81,349.71376182048044,MIOT,10.0,mMTC,2
0,DL,RU_78,165.54846367588408,VS,100.0,eMBB,2105
0,DL,RU_77,323.58313408132983,VS,100.0,eMBB,1382
0,DL,RU_28,340.5133992149541,VS,100.0,eMBB,2305
0,DL,RU_17,750.5822864405376,VS,100.0,eMBB,1615
0,DL,RU_33,1697.2003663782086,VS,100.0,eMBB,1807
0,DL,RU_81,412.5818376548818,VS,100.0,eMBB,2143
0,DL,RU_24,749.9010545125115,VS,100.0,eMBB,2359
0,UL,RU_88,272.5148192989241,MIOT,10.0,mMTC,1
0,DL,RU_12,750.3384034538225,VS,100.0,eMBB,1817
0,DL,RU_98,1273.3889249363815,VS,100.0,eMBB,1404
0,DL,RU_95,708.4921915453575,VS,100.0,eMBB,1542
0,DL,RU_0,649.7738069641582,VS,100.0,eMBB,2319
0,DL,RU_1,590.5301563754545,AR,20.0,eMBB,180
0,DL,RU_24,48.44046658629942,CG,80.0,eMBB,1278
0,DL,RU_51,53.284513244929364,CG,80.0,eMBB,1414
0,DL,RU_57,29.80417780359376,CG,80.0,eMBB,1083
0,DL,RU_85,62.5306478551725,CG,80.0,eMBB,864
0,DL,RU_18,158.82003210487778,CG,80.0,eMBB,1715
0,DL,RU_30,65.20677170702423,CG,80.0,eMBB,723
0,DL,RU_66,111.47683291263289,CG,80.0,eMBB,227
0,DL,RU_14,166.78727784665938,CG,80.0,eMBB,395
0,DL,RU_19,117.2953503825211,CG,80.0,eMBB,288
0,DL,RU_70,200.77622755864354,CG,80.0,eMBB,761
0,DL,RU_79,170.73844560493734,CG,80.0,eMBB,535
0,DL,RU_30,392.9571484509225,CG,80.0,eMBB,1015
0,DL,RU_46,300.2224164651947,CG,80.0,eMBB,1586
0,DL,RU_63,83.39768067476048,CG,80.0,eMBB,868
0,DL,RU_33,197.2437973587125,CG,80.0,eMBB,1558
0,DL,RU_64,711.8782596219427,VS,100.0,eMBB,1716
0,DL,RU_39,1341.3715520434866,VS,100.0,eMBB,3489
0,DL,RU_72,165.54846367588408,VS,100.0,eMBB,2006
0,DL,RU_71,336.0109324987801,VS,100.0,eMBB,1800
0,DL,RU_96,750.2556292219845,VS,100.0,eMBB,2452
0,DL,RU_28,1449.061354409761,VS,100.0,eMBB,1772
0,DL,RU_21,252.8376536140775,VS,100.0,eMBB,2063
0,DL,RU_79,447.66246009942165,VS,100.0,eMBB,2451
0,UL,RU_86,1138.1989857328285,I4.0,15.0,uRLLC,7
0,DL,RU_86,1138.1989857328285,I4.0,15.0,uRLLC,6
0,UL,RU_66,1580.6509012667702,I4.0,15.0,uRLLC,6
0,DL,RU_55,1580.6509012667702,I4.0,15.0,uRLLC,7
0,UL,RU_49,1441.0337565581085,I4.0,15.0,uRLLC,8
0,DL,RU_81,1441.0337565581085,I4.0,15.0,uRLLC,4
0,DL,RU_94,74.69668296536291,CG,80.0,eMBB,1048
0,DL,RU_35,131.29658284462508,CG,80.0,eMBB,1494
0,DL,RU_4,49.651478250956906,CG,80.0,eMBB,1189
0,UL,RU_33,1138.1989857328285,I4.0,15.0,uRLLC,5
0,DL,RU_44,1138.1989857328285,I4.0,15.0,uRLLC,5
0,UL,RU_58,565.2128876748545,I4.0,15.0,uRLLC,7
0,DL,RU_73,565.2128876748545,I4.0,15.0,uRLLC,5
0,UL,RU_3,535.9010409832493,I4.0,15.0,uRLLC,7
0,DL,RU_31,535.9010409832493,I4.0,15.0,uRLLC,7
0,UL,RU_29,565.2128876748545,I4.0,15.0,uRLLC,8
0,DL,RU_84,565.2128876748545,I4.0,15.0,uRLLC,5
0,UL,RU_31,556.3456853911233,I4.0,15.0,uRLLC,4
0,DL,RU_81,556.3456853911233,I4.0,15.0,uRLLC,7
0,UL,RU_81,515.3588307287162,I4.0,15.0,uRLLC,5
0,DL,RU_7,515.3588307287162,I4.0,15.0,uRLLC,5
0,UL,RU_81,1138.1989857328285,I4.0,15.0,uRLLC,7
0,DL,RU_89,1138.1989857328285,I4.0,15.0,uRLLC,7
0,UL,RU_16,191.99993410333596,VOIP,100.0,eMBB,157
0,DL,RU_81,191.99993410333596,VOIP,100.0,eMBB,234
0,UL,RU_78,401.3987754866383,VOIP,100.0,eMBB,416
0,DL,RU_85,401.3987754866383,VOIP,100.0,eMBB,89
0,DL,RU_19,173.28507012856986,VS,100.0,eMBB,2466
0,UL,RU_22,189.80076171264423,VOIP,100.0,eMBB,49
0,DL,RU_77,189.80076171264423,VOIP,100.0,eMBB,107
0,UL,RU_86,357.19488067738905,VOIP,100.0,eMBB,72
0,DL,RU_96,357.19488067738905,VOIP,100.0,eMBB,29
0,UL,RU_37,186.66870548631758,VOIP,100.0,eMBB,57
0,DL,RU_90,186.66870548631758,VOIP,100.0,eMBB,65
0,UL,RU_99,183.82340124317378,VOIP,100.0,eMBB,246
0,DL,RU_80,183.82340124317378,VOIP,100.0,eMBB,183
0,UL,RU_48,320.84334202264165,VOIP,100.0,eMBB,13
0,DL,RU_18,320.84334202264165,VOIP,100.0,eMBB,119
0,UL,RU_49,281.2686766999486,I4.0,15.0,uRLLC,6
0,DL,RU_87,281.2686766999486,I4.0,15.0,uRLLC,4
0,UL,RU_39,191.8770648089924,VOIP,100.0,eMBB,264
0,DL,RU_81,191.8770648089924,VOIP,100.0,eMBB,137
0,UL,RU_76,191.3864420773368,VOIP,100.0,eMBB,132
0,DL,RU_29,191.3864420773368,VOIP,100.0,eMBB,108
0,UL,RU_48,182.30026630508726,VOIP,100.0,eMBB,201
0,DL,RU_37,182.30026630508726,VOIP,100.0,eMBB,39
0,UL,RU_38,395.85171388108597,VOIP,100.0,eMBB,0
0,DL,RU_98,395.85171388108597,VOIP,100.0,eMBB,190
0,DL,RU_81,47.275975769128905,VS,100.0,eMBB,2105
0,DL,RU_72,90.22699792472534,VS,100.0,eMBB,2108
0,DL,RU_41,222.73793294573497,VS,100.0,eMBB,1207
0,DL,RU_10,355.27061501492744,VS,100.0,eMBB,2560
0,DL,RU_79,455.1440466687449,VS,100.0,eMBB,2611
0,DL,RU_26,899.6604087146097,VS,100.0,eMBB,1189
0,DL,RU_40,787.8781730769658,VS,100.0,eMBB,1338
0,DL,RU_95,588.8455761407909,VS,100.0,eMBB,1639
0,DL,RU_55,213.7080167452322,VS,100.0,eMBB,2299
0,DL,RU_7,312.87621194379034,VS,100.0,eMBB,1645
0,DL,RU_6,405.2727977342898,VS,100.0,eMBB,2016
0,DL,RU_79,252.8376536140775,VS,100.0,eMBB,2511
0,DL,RU_48,128.304839077672,CG,80.0,eMBB,1098
0,DL,RU_7,222.0260006148465,CG,80.0,eMBB,1851
0,DL,RU_54,298.62945172150427,CG,80.0,eMBB,838
0,DL,RU_36,202.95280909882405,CG,80.0,eMBB,1066
0,DL,RU_2,354.7457946430687,CG,80.0,eMBB,538
0,DL,RU_84,375.48346114157965,CG,80.0,eMBB,932
0,DL,RU_71,179.99569124720372,CG,80.0,eMBB,1096
0,DL,RU_8,369.526767240754,CG,80.0,eMBB,590
0,DL,RU_65,355.04122093866187,CG,80.0,eMBB,854
0,DL,RU_24,99.17710211466428,CG,80.0,eMBB,938
0,UL,RU_80,158.08250270299004,MIOT,10.0,mMTC,2
0,DL,RU_74,406.66656529983743,VS,100.0,eMBB,2032
0,DL,RU_45,50.86248991561439,CG,80.0,eMBB,653
0,DL,RU_98,101.44163337699055,CG,80.0,eMBB,977
0,DL,RU_34,108.80098153840571,CG,80.0,eMBB,1214
0,DL,RU_55,120.53471575960502,CG,80.0,eMBB,507
0,DL,RU_82,232.6333426114563,CG,80.0,eMBB,1733
0,DL,RU_15,218.56081183759562,CG,80.0,eMBB,938
0,DL,RU_7,210.790264665446,CG,80.0,eMBB,883
0,DL,RU_74,426.66127774425956,AR,20.0,eMBB,382
0,DL,RU_25,428.52628673353496,CG,80.0,eMBB,675
0,DL,RU_41,139.81235631991328,CG,80.0,eMBB,926
0,DL,RU_9,293.34562617685395,CG,80.0,eMBB,903
0,DL,RU_24,315.74652637089713,CG,80.0,eMBB,210
0,DL,RU_41,65.67709836228558,CG,80.0,eMBB,1095
0,DL,RU_91,145.11507364653224,CG,80.0,eMBB,968
0,DL,RU_50,119.82606200873907,CG,80.0,eMBB,724
0,DL,RU_58,38.44650199783867,CG,80.0,eMBB,554
0,DL,RU_34,74.01355128532963,CG,80.0,eMBB,869
0,DL,RU_61,73.32245720360122,CG,80.0,eMBB,1173
0,DL,RU_79,175.22373005791252,CG,80.0,eMBB,1005
0,DL,RU_99,312.9724922259578,CG,80.0,eMBB,1549
0,DL,RU_8,331.7759611689695,CG,80.0,eMBB,104
0,DL,RU_39,126.77230381604794,CG,80.0,eMBB,513
0,DL,RU_5,233.81980101461286,CG,80.0,eMBB,1268
0,DL,RU_45,233.8887984042067,CG,80.0,eMBB,606
0,DL,RU_96,147.45580781785708,CG,80.0,eMBB,373
0,DL,RU_40,323.71991799687686,CG,80.0,eMBB,726
0,DL,RU_71,305.8280380844361,CG,80.0,eMBB,491
0,DL,RU_64,138.02932329545484,CG,80.0,eMBB,824
0,DL,RU_73,272.8664198428726,CG,80.0,eMBB,1185
0,DL,RU_66,301.7673645963815,CG,80.0,eMBB,1205
0,UL,RU_29,10.668461940269895,MIOT,10.0,mMTC,2
0,UL,RU_53,23.004453263671017,MIOT,10.0,mMTC,1
0,UL,RU_26,24.060625306831664,MIOT,10.0,mMTC,1
0,UL,RU_57,180.1835760754569,MIOT,10.0,mMTC,2
0,UL,RU_71,383.3960327464487,MIOT,10.0,mMTC,1
0,UL,RU_74,344.1660073904162,MIOT,10.0,mMTC,1
0,UL,RU_33,248.6057459042413,MIOT,10.0,mMTC,2
0,UL,RU_29,542.8012242425712,MIOT,10.0,mMTC,1
0,UL,RU_50,2709.9528574427463,I4.0,15.0,uRLLC,5
0,DL,RU_16,2709.9528574427463,I4.0,15.0,uRLLC,7
0,UL,RU_64,142.93167928916913,MIOT,10.0,mMTC,3
0,UL,RU_80,191.83231277500576,MIOT,10.0,mMTC,2
0,UL,RU_85,274.9661263170254,MIOT,10.0,mMTC,2
0,DL,RU_20,199.00802942707716,CG,80.0,eMBB,1033
0,DL,RU_63,463.9465614072695,CG,80.0,eMBB,449
0,DL,RU_16,309.35074991575834,CG,80.0,eMBB,1290
0,UL,RU_63,155.43281123913343,MIOT,10.0,mMTC,1
0,UL,RU_77,246.6464096637561,MIOT,10.0,mMTC,2
0,UL,RU_25,320.20274090848574,MIOT,10.0,mMTC,2
0,DL,RU_90,135.64686977228254,CG,80.0,eMBB,1076
0,DL,RU_13,243.9681393150258,CG,80.0,eMBB,1351
0,DL,RU_79,254.89161590669443,CG,80.0,eMBB,1302
0,UL,RU_71,183.11399312360345,MIOT,10.0,mMTC,1
0,UL,RU_84,333.78905572841586,MIOT,10.0,mMTC,2
0,UL,RU_30,395.8157402568668,MIOT,10.0,mMTC,1
0,DL,RU_88,78.8842944373688,VS,100.0,eMBB,1727
0,DL,RU_57,163.13153135551784,VS,100.0,eMBB,1699
0,DL,RU_99,158.51024599200557,VS,100.0,eMBB,1956
0,DL,RU_9,186.6182681437239,VS,100.0,eMBB,2334
0,DL,RU_82,408.6265838604582,VS,100.0,eMBB,1126
0,UL,RU_29,690.4464571296737,I4.0,15.0,uRLLC,4
0,DL,RU_23,690.4464571296737,I4.0,15.0,uRLLC,8
0,DL,RU_45,234.77782121307197,VS,100.0,eMBB,1819
0,DL,RU_9,449.27354764819466,VS,100.0,eMBB,2337
0,DL,RU_6,414.4642741854799,VS,100.0,eMBB,2432
0,DL,RU_94,225.74790501256922,VS,100.0,eMBB,2048
0,DL,RU_6,489.8236655846808,VS,100.0,eMBB,2880
0,DL,RU_74,362.35202579796504,VS,100.0,eMBB,2120
0,DL,RU_29,159.52851954221558,VS,100.0,eMBB,1403
0,DL,RU_75,358.53357523397915,VS,100.0,eMBB,735
0,DL,RU_98,373.3477547553173,VS,100.0,eMBB,3017
0,DL,RU_21,207.68807261156368,VS,100.0,eMBB,1849
0,DL,RU_92,413.42034062340014,VS,100.0,eMBB,1912
0,DL,RU_39,443.16872230224146,VS,100.0,eMBB,2354
0,UL,RU_43,193.2327283862212,VOIP,100.0,eMBB,256
0,DL,RU_17,193.2327283862212,VOIP,100.0,eMBB,254
0,UL,RU_25,385.2808532280897,VOIP,100.0,eMBB,7
0,DL,RU_63,385.2808532280897,VOIP,100.0,eMBB,126
0,UL,RU_13,347.05517333402946,VOIP,100.0,eMBB,41
0,DL,RU_68,347.05517333402946,VOIP,100.0,eMBB,118
0,DL,RU_0,51.09796305029337,VS,100.0,eMBB,1250
0,DL,RU_99,108.00630092910191,VS,100.0,eMBB,2640
0,DL,RU_78,94.8804147400511,VS,100.0,eMBB,2828
0,UL,RU_80,191.75436640379257,VOIP,100.0,eMBB,223
0,DL,RU_1,191.75436640379257,VOIP,100.0,eMBB,36
0,UL,RU_54,356.64786452830174,VOIP,100.0,eMBB,181
0,DL,RU_62,356.64786452830174,VOIP,100.0,eMBB,235
0,UL,RU_90,365.56896138770577,VOIP,100.0,eMBB,264
0,DL,RU_97,365.56896138770577,VOIP,100.0,eMBB,119
0,UL,RU_83,193.97609616145698,VOIP,100.0,eMBB,289
0,DL,RU_10,193.97609616145698,VOIP,100.0,eMBB,61
0,UL,RU_93,399.3438335332567,VOIP,100.0,eMBB,169
0,DL,RU_9,399.3438335332567,VOIP,100.0,eMBB,155
0,UL,RU_27,388.94796336344234,VOIP,100.0,eMBB,185
0,DL,RU_51,388.94796336344234,VOIP,100.0,eMBB,380
0,UL,RU_83,185.24058491214623,VOIP,100.0,eMBB,255
0,DL,RU_82,185.24058491214623,VOIP,100.0,eMBB,13
0,UL,RU_86,362.39845510403933,VOIP,100.0,eMBB,93
0,DL,RU_4,362.39845510403933,VOIP,100.0,eMBB,110
0,UL,RU_93,324.5504402176277,VOIP,100.0,eMBB,22
0,DL,RU_72,324.5504402176277,VOIP,100.0,eMBB,7
0,UL,RU_45,116.1721303904638,MIOT,10.0,mMTC,2
0,UL,RU_89,273.8270469388963,MIOT,10.0,mMTC,1
0,UL,RU_94,248.46484387739736,MIOT,10.0,mMTC,2
0,UL,RU_21,187.74701598326874,VOIP,100.0,eMBB,38
0,DL,RU_38,187.74701598326874,VOIP,100.0,eMBB,160
0,UL,RU_59,394.75921958520496,VOIP,100.0,eMBB,270
0,DL,RU_72,394.75921958520496,VOIP,100.0,eMBB,0
0,UL,RU_38,392.29021323655985,VOIP,100.0,eMBB,319
0,DL,RU_71,392.29021323655985,VOIP,100.0,eMBB,239
0,UL,RU_85,565.2128876748545,I4.0,15.0,uRLLC,8
0,DL,RU_54,565.2128876748545,I4.0,15.0,uRLLC,6
0,UL,RU_50,566.3924587609644,I4.0,15.0,uRLLC,6
0,DL,RU_4,566.3924587609644,I4.0,15.0,uRLLC,3
0,UL,RU_90,574.2721552967233,I4.0,15.0,uRLLC,6
0,DL,RU_38,574.2721552967233,I4.0,15.0,uRLLC,6
0,UL,RU_43,565.2128876748545,I4.0,15.0,uRLLC,7
0,DL,RU_8,565.2128876748545,I4.0,15.0,uRLLC,7
0,UL,RU_11,531.9211907182396,I4.0,15.0,uRLLC,5
0,DL,RU_11,531.9211907182396,I4.0,15.0,uRLLC,6
0,UL,RU_73,575.2051635503473,I4.0,15.0,uRLLC,4
0,DL,RU_94,575.2051635503473,I4.0,15.0,uRLLC,4
0,UL,RU_16,1138.1989857328285,I4.0,15.0,uRLLC,10
0,DL,RU_54,1138.1989857328285,I4.0,15.0,uRLLC,7
0,UL,RU_73,2340.0780845418712,I4.0,15.0,uRLLC,5
0,DL,RU_40,2340.0780845418712,I4.0,15.0,uRLLC,5
0,UL,RU_28,2120.431439072751,I4.0,15.0,uRLLC,8
0,DL,RU_7,2120.431439072751,I4.0,15.0,uRLLC,4
0,UL,RU_89,192.98545179524046,VOIP,100.0,eMBB,93
0,DL,RU_20,192.98545179524046,VOIP,100.0,eMBB,47
0,UL,RU_36,344.1321145304875,VOIP,100.0,eMBB,264
0,DL,RU_3,344.1321145304875,VOIP,100.0,eMBB,250
0,UL,RU_47,454.39508763006125,VOIP,100.0,eMBB,279
0,DL,RU_74,454.39508763006125,VOIP,100.0,eMBB,122
0,DL,RU_79,726.9935868485676,VS,100.0,eMBB,1598
0,DL,RU_95,1623.1083237177484,VS,100.0,eMBB,1714
0,DL,RU_29,1343.5613067221086,VS,100.0,eMBB,1159
0,UL,RU_26,183.82340124317378,VOIP,100.0,eMBB,267
0,DL,RU_47,183.82340124317378,VOIP,100.0,eMBB,177
0,UL,RU_42,378.3618935766539,VOIP,100.0,eMBB,184
0,DL,RU_49,378.3618935766539,VOIP,100.0,eMBB,169
0,UL,RU_42,421.11699022534026,VOIP,100.0,eMBB,180
0,DL,RU_64,421.11699022534026,VOIP,100.0,eMBB,158
0,DL,RU_61,561.7915709575761,VS,100.0,eMBB,2176
0,DL,RU_67,1064.8804091887005,VS,100.0,eMBB,2240
0,DL,RU_29,1006.504785176612,VS,100.0,eMBB,1799
0,UL,RU_15,44.64847130528093,MIOT,10.0,mMTC,2
0,UL,RU_93,76.50235913741167,MIOT,10.0,mMTC,2
