hour,direction,ru,bandwidth,service,delay,slice,duration
0,DL,RU_92,696.9397490760781,CG,80.0,eMBB,1165
0,DL,RU_48,113.03081100733509,CG,80.0,eMBB,789
0,DL,RU_70,246.96769737956853,CG,80.0,eMBB,864
0,DL,RU_61,519.8167524880938,CG,80.0,eMBB,1234
0,DL,RU_40,85.62915254505555,CG,80.0,eMBB,1181
0,DL,RU_95,137.82121033942562,CG,80.0,eMBB,1388
0,DL,RU_89,144.65108197234827,CG,80.0,eMBB,519
0,DL,RU_54,21.262527118329874,CG,80.0,eMBB,1149
0,DL,RU_16,445.4991622751665,CG,80.0,eMBB,1240
0,DL,RU_39,977.4832563819355,VS,100.0,eMBB,1879
0,DL,RU_48,1882.3978157443657,VS,100.0,eMBB,3192
0,DL,RU_12,68.68944661138754,VS,100.0,eMBB,1568
0,DL,RU_28,144.03576024864154,VS,100.0,eMBB,1972
0,DL,RU_99,326.0521914318345,VS,100.0,eMBB,2366
0,DL,RU_72,539.1341393828086,VS,100.0,eMBB,2432
0,DL,RU_26,601.6228408770469,VS,100.0,eMBB,1878
0,UL,RU_92,898.8063824001961,MIOT,10.0,mMTC,1
0,UL,RU_49,821.5030807354138,MIOT,10.0,mMTC,2
0,UL,RU_79,517.3763507812972,MIOT,10.0,mMTC,2
0,UL,RU_89,871.9150852580805,MIOT,10.0,mMTC,2
0,UL,RU_19,101.79924030017041,MIOT,10.0,mMTC,1
0,UL,RU_10,189.48013442273694,MIOT,10.0,mMTC,2
0,UL,RU_67,49.75689735215329,MIOT,10.0,mMTC,3
0,UL,RU_96,81.37707183819155,MIOT,10.0,mMTC,2
0,UL,RU_16,963.0796505167076,MIOT,10.0,mMTC,1
0,UL,RU_45,1735.09821251506,MIOT,10.0,mMTC,1
0,UL,RU_81,990.5698965428716,MIOT,10.0,mMTC,2
0,UL,RU_89,1429.1185868797,MIOT,10.0,mMTC,1
0,UL,RU_55,618.0409533286687,MIOT,10.0,mMTC,2
0,UL,RU_52,1283.5860263662596,MIOT,10.0,mMTC,2
0,UL,RU_31,497.6446888766307,MIOT,10.0,mMTC,2
0,UL,RU_50,702.2623221932072,MIOT,10.0,mMTC,2
0,UL,RU_57,1148.5274233080008,MIOT,10.0,mMTC,2
0,UL,RU_10,1399.8293090540574,MIOT,10.0,mMTC,1
0,UL,RU_60,739.9993796092593,MIOT,10.0,mMTC,3
0,UL,RU_80,1128.4223197240788,MIOT,10.0,mMTC,2
0,UL,RU_89,1426.2841230163524,MIOT,10.0,mMTC,2
0,DL,RU_44,296.5976737649927,VS,100.0,eMBB,2494
0,DL,RU_33,704.7150430125888,VS,100.0,eMBB,2153
0,UL,RU_2,766.3016702876927,MIOT,10.0,mMTC,1
0,UL,RU_94,1417.1493331043637,MIOT,10.0,mMTC,1
0,DL,RU_45,226.56766745936943,VS,100.0,eMBB,928
0,DL,RU_72,442.8520464045785,VS,100.0,eMBB,2034
0,DL,RU_75,466.0226068291312,VS,100.0,eMBB,2277
0,DL,RU_55,1027.23803108253,VS,100.0,eMBB,1907
0,DL,RU_84,2322.7683282784437,VS,100.0,eMBB,1423
0,DL,RU_51,564.6546184601287,VS,100.0,eMBB,1753
0,DL,RU_77,1026.3057051309347,VS,100.0,eMBB,1816
0,UL,RU_8,1104.3151187992787,MIOT,10.0,mMTC,2
0,DL,RU_88,1026.9042557142411,VS,100.0,eMBB,2716
0,DL,RU_57,1742.7450070227255,VS,100.0,eMBB,632
0,DL,RU_3,969.6340255134126,VS,100.0,eMBB,1961
0,DL,RU_8,889.2727395422488,VS,100.0,eMBB,1698
0,DL,RU_8,1678.558828759309,AR,20.0,eMBB,305
0,DL,RU_7,128.01858709101575,CG,80.0,eMBB,1281
0,DL,RU_36,140.82044580011734,CG,80.0,eMBB,834
0,DL,RU_57,78.7665561608078,CG,80.0,eMBB,1229
0,DL,RU_91,165.25615363434883,CG,80.0,eMBB,1664
0,DL,RU_78,419.7299808331483,CG,80.0,eMBB,850
0,DL,RU_62,172.3286204898089,CG,80.0,eMBB,928
0,DL,RU_15,294.61125477459484,CG,80.0,eMBB,921
0,DL,RU_3,440.78583794494307,CG,80.0,eMBB,1796
0,DL,RU_71,309.9884473978829,CG,80.0,eMBB,834
0,DL,RU_62,530.6119198445436,CG,80.0,eMBB,1490
0,DL,RU_66,451.2279940474894,CG,80.0,eMBB,989
0,DL,RU_95,1038.5081415840405,CG,80.0,eMBB,1057
0,DL,RU_14,793.4285583408308,CG,80.0,eMBB,1277
0,DL,RU_90,220.40360052333193,CG,80.0,eMBB,876
0,DL,RU_37,521.276404415782,CG,80.0,eMBB,1328
0,DL,RU_34,974.2681581953838,VS,100.0,eMBB,1862
0,DL,RU_29,1835.7852256355225,VS,100.0,eMBB,1466
0,DL,RU_30,226.56766745936943,VS,100.0,eMBB,2509
0,DL,RU_7,459.8605841860567,VS,100.0,eMBB,2306
0,DL,RU_84,1026.7909718805113,VS,100.0,eMBB,1707
0,DL,RU_76,1983.1682142149664,VS,100.0,eMBB,2577
0,DL,RU_41,346.03061939249153,VS,100.0,eMBB,1508
0,DL,RU_2,612.6655430184098,VS,100.0,eMBB,2212
0,UL,RU_82,719.97417911263,I4.0,15.0,uRLLC,3
0,DL,RU_81,719.97417911263,I4.0,15.0,uRLLC,5
0,UL,RU_25,999.849630309118,I4.0,15.0,uRLLC,5
0,DL,RU_59,999.849630309118,I4.0,15.0,uRLLC,4
0,UL,RU_61,911.5340190568835,I4.0,15.0,uRLLC,6
0,DL,RU_80,911.5340190568835,I4.0,15.0,uRLLC,7
0,DL,RU_74,197.40858186357596,CG,80.0,eMBB,1205
0,DL,RU_30,346.99093981067017,CG,80.0,eMBB,1001
0,DL,RU_56,131.21905176829117,CG,80.0,eMBB,1144
0,UL,RU_31,719.97417911263,I4.0,15.0,uRLLC,4
0,DL,RU_68,719.97417911263,I4.0,15.0,uRLLC,5
0,UL,RU_1,357.5285955518361,I4.0,15.0,uRLLC,6
0,DL,RU_83,357.5285955518361,I4.0,15.0,uRLLC,5
0,UL,RU_28,338.9872218337106,I4.0,15.0,uRLLC,6
0,DL,RU_79,338.9872218337106,I4.0,15.0,uRLLC,5
0,UL,RU_59,357.5285955518361,I4.0,15.0,uRLLC,6
0,DL,RU_56,357.5285955518361,I4.0,15.0,uRLLC,3
0,UL,RU_86,351.919596804447,I4.0,15.0,uRLLC,3
0,DL,RU_14,351.919596804447,I4.0,15.0,uRLLC,5
0,UL,RU_48,325.9931310371491,I4.0,15.0,uRLLC,4
0,DL,RU_75,325.9931310371491,I4.0,15.0,uRLLC,2
0,UL,RU_93,719.97417911263,I4.0,15.0,uRLLC,7
0,DL,RU_69,719.97417911263,I4.0,15.0,uRLLC,8
0,UL,RU_92,123.42424156070548,VOIP,100.0,eMBB,255
0,DL,RU_17,123.42424156070548,VOIP,100.0,eMBB,153
0,UL,RU_53,258.03310641330813,VOIP,100.0,eMBB,151
0,DL,RU_71,258.03310641330813,VOIP,100.0,eMBB,177
0,DL,RU_33,237.1558954568695,VS,100.0,eMBB,1673
0,UL,RU_92,122.01053699018054,VOIP,100.0,eMBB,0
0,DL,RU_29,122.01053699018054,VOIP,100.0,eMBB,286
0,UL,RU_41,229.61730399993627,VOIP,100.0,eMBB,169
0,DL,RU_70,229.61730399993627,VOIP,100.0,eMBB,162
0,UL,RU_13,119.99714221447297,VOIP,100.0,eMBB,135
0,DL,RU_6,119.99714221447297,VOIP,100.0,eMBB,227
0,UL,RU_17,118.16808159599135,VOIP,100.0,eMBB,155
0,DL,RU_36,118.16808159599135,VOIP,100.0,eMBB,118
0,UL,RU_48,206.24926947961137,VOIP,100.0,eMBB,134
0,DL,RU_90,206.24926947961137,VOIP,100.0,eMBB,174
0,UL,RU_67,177.91808563838927,I4.0,15.0,uRLLC,4
0,DL,RU_94,177.91808563838927,I4.0,15.0,uRLLC,8
0,UL,RU_45,123.34525690096444,VOIP,100.0,eMBB,106
0,DL,RU_2,123.34525690096444,VOIP,100.0,eMBB,88
0,UL,RU_19,123.02986752945327,VOIP,100.0,eMBB,129
0,DL,RU_47,123.02986752945327,VOIP,100.0,eMBB,258
0,UL,RU_33,117.18895743427804,VOIP,100.0,eMBB,140
0,DL,RU_38,117.18895743427804,VOIP,100.0,eMBB,284
0,UL,RU_3,254.46726210844847,VOIP,100.0,eMBB,134
0,DL,RU_54,254.46726210844847,VOIP,100.0,eMBB,25
0,DL,RU_67,64.7013407375857,VS,100.0,eMBB,1583
0,DL,RU_62,123.48360116279538,VS,100.0,eMBB,1657
0,DL,RU_81,304.83649803624246,VS,100.0,eMBB,2325
0,DL,RU_72,486.2191576623696,VS,100.0,eMBB,1771
0,DL,RU_19,622.9047538227189,VS,100.0,eMBB,1410
0,DL,RU_97,1231.2645842916704,VS,100.0,eMBB,1277
0,DL,RU_83,1078.2807399873275,VS,100.0,eMBB,1085
0,DL,RU_47,805.8870841664126,VS,100.0,eMBB,3327
0,DL,RU_10,292.47826162936786,VS,100.0,eMBB,1626
0,DL,RU_60,428.19867952634036,VS,100.0,eMBB,2222
0,DL,RU_43,554.6515529564941,VS,100.0,eMBB,1397
0,DL,RU_63,346.03061939249153,VS,100.0,eMBB,2614
0,DL,RU_47,339.0843518486951,CG,80.0,eMBB,715
0,DL,RU_41,586.7708735947797,CG,80.0,eMBB,1624
0,DL,RU_24,789.2186671043428,CG,80.0,eMBB,1658
0,DL,RU_66,536.3641950206277,CG,80.0,eMBB,629
0,DL,RU_97,937.5230795058006,CG,80.0,eMBB,1414
0,DL,RU_85,992.3286367556341,CG,80.0,eMBB,1626
0,DL,RU_48,475.693066145135,CG,80.0,eMBB,466
0,DL,RU_82,976.5862711126687,CG,80.0,eMBB,505
0,DL,RU_31,938.303832863822,CG,80.0,eMBB,303
0,DL,RU_64,262.1054952449964,CG,80.0,eMBB,687
0,UL,RU_62,640.5996495957494,MIOT,10.0,mMTC,1
0,DL,RU_31,556.5590467458952,VS,100.0,eMBB,1834
0,DL,RU_10,134.41951644556656,CG,80.0,eMBB,575
0,DL,RU_95,268.0902041682676,CG,80.0,eMBB,1231
0,DL,RU_69,287.53950802368706,CG,80.0,eMBB,1011
0,DL,RU_90,318.54945037474386,CG,80.0,eMBB,1142
0,DL,RU_47,614.8039837378857,CG,80.0,eMBB,1344
0,DL,RU_92,577.6130639672239,CG,80.0,eMBB,1088
0,DL,RU_41,557.0770423306354,CG,80.0,eMBB,926
0,DL,RU_16,1212.7679626779566,AR,20.0,eMBB,243
0,DL,RU_89,1132.510349817784,CG,80.0,eMBB,1300
0,DL,RU_9,369.4964473980369,CG,80.0,eMBB,1091
0,DL,RU_24,775.2545596476884,CG,80.0,eMBB,1073
0,DL,RU_58,834.4557150969086,CG,80.0,eMBB,799
0,DL,RU_21,173.57160095884572,CG,80.0,eMBB,1101
0,DL,RU_33,383.51048210365644,CG,80.0,eMBB,740
0,DL,RU_55,316.67661845721915,CG,80.0,eMBB,1104
0,DL,RU_28,101.60651230694977,CG,80.0,eMBB,912
0,DL,RU_36,195.60319973912493,CG,80.0,eMBB,1239
0,DL,RU_93,193.77677455942077,CG,80.0,eMBB,558
0,DL,RU_20,463.08171509594825,CG,80.0,eMBB,1016
0,DL,RU_3,827.1244906722908,CG,80.0,eMBB,1235
0,DL,RU_22,876.818345751197,CG,80.0,eMBB,1025
0,DL,RU_7,335.0341637996031,CG,80.0,eMBB,526
0,DL,RU_23,617.9395589938295,CG,80.0,eMBB,752
0,DL,RU_69,618.1219054688171,CG,80.0,eMBB,1423
0,DL,RU_78,389.6965802667451,CG,80.0,eMBB,977
0,DL,RU_38,855.5278145669406,CG,80.0,eMBB,727
0,DL,RU_18,808.243109273854,CG,80.0,eMBB,1419
0,DL,RU_90,364.7842432304505,CG,80.0,eMBB,1517
0,DL,RU_50,721.1320615716029,CG,80.0,eMBB,608
0,DL,RU_19,797.5115511528649,CG,80.0,eMBB,833
0,UL,RU_95,43.23193815765177,MIOT,10.0,mMTC,1
0,UL,RU_40,93.22122592869798,MIOT,10.0,mMTC,2
0,UL,RU_55,97.50116475300115,MIOT,10.0,mMTC,2
0,UL,RU_78,730.1600981970251,MIOT,10.0,mMTC,2
0,UL,RU_69,1553.640409496946,MIOT,10.0,mMTC,2
0,UL,RU_54,1394.6681003102476,MIOT,10.0,mMTC,3
0,UL,RU_83,1007.4280897042921,MIOT,10.0,mMTC,2
0,UL,RU_37,2199.6000069864654,MIOT,10.0,mMTC,1
0,UL,RU_0,1714.1959432647495,I4.0,15.0,uRLLC,6
0,DL,RU_67,1714.1959432647495,I4.0,15.0,uRLLC,7
0,UL,RU_89,579.2037834876833,MIOT,10.0,mMTC,1
0,UL,RU_38,777.364415691823,MIOT,10.0,mMTC,2
0,UL,RU_72,1114.2485800615766,MIOT,10.0,mMTC,2
0,DL,RU_62,525.9389213692539,CG,80.0,eMBB,712
0,DL,RU_55,1226.1191409310734,CG,80.0,eMBB,229
0,DL,RU_58,817.5529409735803,CG,80.0,eMBB,422
0,UL,RU_51,629.8622726295424,MIOT,10.0,mMTC,1
0,UL,RU_83,999.4882476115002,MIOT,10.0,mMTC,2
0,UL,RU_91,1297.5614639082676,MIOT,10.0,mMTC,1
0,DL,RU_45,358.48788905922964,CG,80.0,eMBB,1289
0,DL,RU_21,644.7596130126309,CG,80.0,eMBB,878
0,DL,RU_21,673.6282044597395,CG,80.0,eMBB,650
0,UL,RU_64,742.035062864931,MIOT,10.0,mMTC,1
0,UL,RU_54,1352.6174528009599,MIOT,10.0,mMTC,1
0,UL,RU_10,1603.9689413914816,MIOT,10.0,mMTC,2
0,DL,RU_98,107.96011145620989,VS,100.0,eMBB,1978
0,DL,RU_9,223.25988249976606,VS,100.0,eMBB,1876
0,DL,RU_10,216.93524606263773,VS,100.0,eMBB,1897
0,DL,RU_97,255.40355240874374,VS,100.0,eMBB,2553
0,DL,RU_34,559.2415049433108,VS,100.0,eMBB,2940
0,UL,RU_25,436.74579526452555,I4.0,15.0,uRLLC,5
0,DL,RU_58,436.74579526452555,I4.0,15.0,uRLLC,6
0,DL,RU_47,321.31414657874217,VS,100.0,eMBB,1390
0,DL,RU_49,614.8704583640028,VS,100.0,eMBB,1993
0,DL,RU_19,567.2308988097484,VS,100.0,eMBB,1843
0,DL,RU_37,308.9559101718674,VS,100.0,eMBB,2108
0,DL,RU_52,670.3668696992313,VS,100.0,eMBB,2440
0,DL,RU_63,495.9106926232475,VS,100.0,eMBB,1396
0,DL,RU_23,218.32884318811963,VS,100.0,eMBB,1894
0,DL,RU_24,490.6848063879937,VS,100.0,eMBB,1862
0,DL,RU_92,510.9593170958989,VS,100.0,eMBB,2080
0,DL,RU_55,284.23943735811804,VS,100.0,eMBB,2701
0,DL,RU_18,565.8021836958103,VS,100.0,eMBB,1675
0,DL,RU_39,606.5154666705284,VS,100.0,eMBB,2305
0,UL,RU_24,124.21672464189027,VOIP,100.0,eMBB,334
0,DL,RU_24,124.21672464189027,VOIP,100.0,eMBB,83
0,UL,RU_93,247.67194488694477,VOIP,100.0,eMBB,182
0,DL,RU_11,247.67194488694477,VOIP,100.0,eMBB,181
0,UL,RU_89,223.09914713521522,VOIP,100.0,eMBB,38
0,DL,RU_3,223.09914713521522,VOIP,100.0,eMBB,225
0,DL,RU_22,69.9320672820988,VS,100.0,eMBB,2562
0,DL,RU_13,147.81614476550453,VS,100.0,eMBB,1666
0,DL,RU_90,129.85221232447145,VS,100.0,eMBB,1856
0,UL,RU_90,123.26638209471402,VOIP,100.0,eMBB,0
0,DL,RU_4,123.26638209471402,VOIP,100.0,eMBB,272
0,UL,RU_83,229.26566297652732,VOIP,100.0,eMBB,254
0,DL,RU_81,229.26566297652732,VOIP,100.0,eMBB,72
0,UL,RU_71,235.0004545997834,VOIP,100.0,eMBB,83
0,DL,RU_46,235.0004545997834,VOIP,100.0,eMBB,127
0,UL,RU_50,124.69458732599804,VOIP,100.0,eMBB,296
0,DL,RU_82,124.69458732599804,VOIP,100.0,eMBB,160
0,UL,RU_2,256.71211818884916,VOIP,100.0,eMBB,182
0,DL,RU_74,256.71211818884916,VOIP,100.0,eMBB,182
0,UL,RU_44,250.02929094171938,VOIP,100.0,eMBB,304
0,DL,RU_31,250.02929094171938,VOIP,100.0,eMBB,130
0,UL,RU_9,119.07909659353298,VOIP,100.0,eMBB,154
0,DL,RU_48,119.07909659353298,VOIP,100.0,eMBB,285
0,UL,RU_37,232.962342788691,VOIP,100.0,eMBB,284
0,DL,RU_99,232.962342788691,VOIP,100.0,eMBB,63
0,UL,RU_76,208.63232125118626,VOIP,100.0,eMBB,0
0,DL,RU_83,208.63232125118626,VOIP,100.0,eMBB,166
0,UL,RU_85,470.76573781694816,MIOT,10.0,mMTC,2
0,UL,RU_87,1109.6326748347835,MIOT,10.0,mMTC,2
0,UL,RU_82,1006.8571107061094,MIOT,10.0,mMTC,1
0,UL,RU_71,120.6903177401558,VOIP,100.0,eMBB,354
0,DL,RU_66,120.6903177401558,VOIP,100.0,eMBB,60
0,UL,RU_86,253.76496874304587,VOIP,100.0,eMBB,31
0,DL,RU_53,253.76496874304587,VOIP,100.0,eMBB,283
0,UL,RU_18,252.17780551086435,VOIP,100.0,eMBB,125
0,DL,RU_33,252.17780551086435,VOIP,100.0,eMBB,337
0,UL,RU_94,357.5285955518361,I4.0,15.0,uRLLC,6
0,DL,RU_21,357.5285955518361,I4.0,15.0,uRLLC,5
0,UL,RU_10,358.2747398860626,I4.0,15.0,uRLLC,7
0,DL,RU_69,358.2747398860626,I4.0,15.0,uRLLC,7
