hour,direction,ru,bandwidth,service,delay,slice,duration
0,DL,RU_30,845.0255273317666,CG,80.0,eMBB,919
0,DL,RU_75,137.04760103413798,CG,80.0,eMBB,1025
0,DL,RU_48,299.4434009378061,CG,80.0,eMBB,802
0,DL,RU_24,630.2674312513467,CG,80.0,eMBB,656
0,DL,RU_4,103.82363738082493,CG,80.0,eMBB,1208
0,DL,RU_89,167.10546514095066,CG,80.0,eMBB,925
0,DL,RU_47,175.38654809807826,CG,80.0,eMBB,793
0,DL,RU_83,25.780389501950143,CG,80.0,eMBB,830
0,DL,RU_74,540.1588372976249,CG,80.0,eMBB,1094
0,DL,RU_25,756.2251515240174,VS,100.0,eMBB,2305
0,DL,RU_90,1456.3078847087143,VS,100.0,eMBB,1928
0,DL,RU_82,53.141255190463255,VS,100.0,eMBB,1304
0,DL,RU_77,111.43256307230898,VS,100.0,eMBB,1246
0,DL,RU_39,252.24868688076458,VS,100.0,eMBB,1006
0,DL,RU_46,417.09849614777494,VS,100.0,eMBB,1716
0,DL,RU_29,465.4425751358196,VS,100.0,eMBB,1645
0,UL,RU_1,427.50194221815923,MIOT,10.0,mMTC,1
0,UL,RU_24,390.73394384978957,MIOT,10.0,mMTC,2
0,UL,RU_6,246.081246359316,MIOT,10.0,mMTC,1
0,UL,RU_97,414.71155489767693,MIOT,10.0,mMTC,2
0,UL,RU_63,48.41907422646543,MIOT,10.0,mMTC,2
0,UL,RU_7,90.12299763733883,MIOT,10.0,mMTC,2
0,UL,RU_74,23.666020483735362,MIOT,10.0,mMTC,2
0,UL,RU_14,38.70561774378203,MIOT,10.0,mMTC,1
0,UL,RU_25,458.07242713076306,MIOT,10.0,mMTC,3
0,UL,RU_73,825.2699027443875,MIOT,10.0,mMTC,2
0,UL,RU_55,471.1476942832469,MIOT,10.0,mMTC,0
0,UL,RU_76,679.7359069921638,MIOT,10.0,mMTC,1
0,UL,RU_66,293.96064947025127,MIOT,10.0,mMTC,1
0,UL,RU_37,610.5158241203268,MIOT,10.0,mMTC,2
0,UL,RU_94,236.69621755599232,MIOT,10.0,mMTC,2
0,UL,RU_94,334.0191086344085,MIOT,10.0,mMTC,2
