hour,direction,ru,bandwidth,service,delay,slice,duration
0,DL,RU_93,611.0444503046099,CG,80.0,eMBB,1003
0,DL,RU_63,99.10017310825238,CG,80.0,eMBB,276
0,DL,RU_2,216.52982354407297,CG,80.0,eMBB,963
0,DL,RU_41,455.7512212559167,CG,80.0,eMBB,1426
0,DL,RU_66,75.07566976385993,CG,80.0,eMBB,946
0,DL,RU_82,120.83524554857529,CG,80.0,eMBB,763
0,DL,RU_31,126.82336025020165,CG,80.0,eMBB,873
0,DL,RU_95,18.64199769396205,CG,80.0,eMBB,1044
0,DL,RU_31,390.59300475323835,CG,80.0,eMBB,937
0,DL,RU_68,209.58632191664228,VS,100.0,eMBB,1115
0,DL,RU_65,403.6128823792648,VS,100.0,eMBB,1649
0,DL,RU_24,14.727994956207352,VS,100.0,eMBB,1419
0,DL,RU_64,30.883316944699313,VS,100.0,eMBB,2697
0,DL,RU_60,69.91023028670472,VS,100.0,eMBB,2093
0,DL,RU_14,115.59803255472464,VS,100.0,eMBB,1789
0,DL,RU_73,128.99649950749975,VS,100.0,eMBB,990
0,UL,RU_28,806.3320743960703,MIOT,10.0,mMTC,2
0,UL,RU_69,736.9821756753072,MIOT,10.0,mMTC,2
0,UL,RU_44,464.14573187042976,MIOT,10.0,mMTC,2
0,UL,RU_71,782.2075067112042,MIOT,10.0,mMTC,2
0,UL,RU_52,91.3255559934735,MIOT,10.0,mMTC,1
0,UL,RU_74,169.9853414902702,MIOT,10.0,mMTC,1
0,UL,RU_81,44.63762501367097,MIOT,10.0,mMTC,1
0,UL,RU_10,73.00453626991593,MIOT,10.0,mMTC,2
0,UL,RU_69,863.9925434619499,MIOT,10.0,mMTC,1
0,UL,RU_42,1556.5814488789913,MIOT,10.0,mMTC,1
0,UL,RU_92,888.6544367662027,MIOT,10.0,mMTC,2
0,UL,RU_76,1282.0827458294623,MIOT,10.0,mMTC,2
0,UL,RU_95,554.4533880905848,MIOT,10.0,mMTC,1
0,UL,RU_38,1151.5234021167419,MIOT,10.0,mMTC,1
