hour,direction,ru,bandwidth,service,delay,slice,duration
0,DL,RU_92,264.5260210876379,CG,80.0,eMBB,1178
0,DL,RU_73,42.901256149784174,CG,80.0,eMBB,528
0,DL,RU_56,93.73748937637612,CG,80.0,eMBB,1165
0,DL,RU_61,197.29834237846413,CG,80.0,eMBB,694
0,DL,RU_55,32.50085684146754,CG,80.0,eMBB,756
0,DL,RU_44,52.31054254101812,CG,80.0,eMBB,762
0,DL,RU_67,54.902845204184395,CG,80.0,eMBB,880
0,DL,RU_86,8.070269638567895,CG,80.0,eMBB,786
0,DL,RU_51,169.09083023425256,CG,80.0,eMBB,635
0,DL,RU_14,461.95225094078404,VS,100.0,eMBB,1563
0,DL,RU_67,889.6090060588738,VS,100.0,eMBB,2439
0,DL,RU_86,32.46218722503501,VS,100.0,eMBB,1245
0,DL,RU_9,68.07036665682648,VS,100.0,eMBB,1963
0,DL,RU_40,154.0901522074347,VS,100.0,eMBB,2490
0,DL,RU_98,254.79129961648883,VS,100.0,eMBB,2303
0,DL,RU_24,284.32305489225473,VS,100.0,eMBB,1724
0,UL,RU_0,757.5485764134135,MIOT,10.0,mMTC,1
0,UL,RU_56,692.394381611381,MIOT,10.0,mMTC,2
0,UL,RU_94,436.0646805351981,MIOT,10.0,mMTC,1
0,UL,RU_80,734.8835572648853,MIOT,10.0,mMTC,2
0,UL,RU_6,85.80031370429694,MIOT,10.0,mMTC,1
0,UL,RU_7,159.70114242764112,MIOT,10.0,mMTC,2
0,UL,RU_66,41.9370261426215,MIOT,10.0,mMTC,2
0,UL,RU_5,68.58772493258239,MIOT,10.0,mMTC,1
0,UL,RU_52,811.720557961962,MIOT,10.0,mMTC,2
0,UL,RU_92,1462.4074845999396,MIOT,10.0,mMTC,2
0,UL,RU_36,834.8903942583653,MIOT,10.0,mMTC,0
0,UL,RU_54,1204.5160918034328,MIOT,10.0,mMTC,2
0,UL,RU_22,520.9086779168601,MIOT,10.0,mMTC,1
0,UL,RU_64,1081.8556543637847,MIOT,10.0,mMTC,2
0,UL,RU_88,419.4340772385969,MIOT,10.0,mMTC,1
0,UL,RU_50,591.893685740839,MIOT,10.0,mMTC,0
0,UL,RU_6,968.023070970298,MIOT,10.0,mMTC,1
0,UL,RU_13,1179.8299623372168,MIOT,10.0,mMTC,1
0,UL,RU_86,623.6999286462582,MIOT,10.0,mMTC,2
0,UL,RU_57,951.0777166683271,MIOT,10.0,mMTC,1
0,UL,RU_71,1202.127096679878,MIOT,10.0,mMTC,1
0,DL,RU_62,140.1701380816315,VS,100.0,eMBB,1814
0,DL,RU_87,333.04376138008814,VS,100.0,eMBB,2829
0,UL,RU_82,645.8685105010621,MIOT,10.0,mMTC,2
0,UL,RU_22,1194.4279445274608,MIOT,10.0,mMTC,2
0,DL,RU_98,107.07441103457963,VS,100.0,eMBB,1955
0,DL,RU_92,209.2890065734207,VS,100.0,eMBB,2286
0,DL,RU_53,220.23926323899298,VS,100.0,eMBB,1175
0,DL,RU_50,485.4660349549119,VS,100.0,eMBB,1793
0,DL,RU_51,1097.7252558103448,VS,100.0,eMBB,1627
0,DL,RU_14,266.85211260523704,VS,100.0,eMBB,1964
0,DL,RU_50,485.02542375350464,VS,100.0,eMBB,2046
0,UL,RU_86,930.7592408547417,MIOT,10.0,mMTC,2
0,DL,RU_65,485.30829487938325,VS,100.0,eMBB,1964
0,DL,RU_50,823.6099938835112,VS,100.0,eMBB,1723
0,DL,RU_2,458.24275531086477,VS,100.0,eMBB,2234
0,DL,RU_64,420.2645324610097,VS,100.0,eMBB,1786
0,DL,RU_41,1317.4523158342517,AR,20.0,eMBB,440
0,DL,RU_34,48.58992117086295,CG,80.0,eMBB,1503
0,DL,RU_68,53.448913287949246,CG,80.0,eMBB,604
0,DL,RU_76,29.89613337970197,CG,80.0,eMBB,1161
0,DL,RU_55,62.723575228839174,CG,80.0,eMBB,709
0,DL,RU_87,159.31004352696667,CG,80.0,eMBB,931
0,DL,RU_43,65.40795579262424,CG,80.0,eMBB,843
0,DL,RU_4,111.82077517672593,CG,80.0,eMBB,360
0,DL,RU_3,167.30187081154432,CG,80.0,eMBB,925
0,DL,RU_23,117.65724466426634,CG,80.0,eMBB,738
0,DL,RU_38,201.39568748119714,CG,80.0,eMBB,1248
0,DL,RU_81,171.26522920664868,CG,80.0,eMBB,1042
0,DL,RU_86,394.1695489811356,CG,80.0,eMBB,790
0,DL,RU_15,301.1487002046283,CG,80.0,eMBB,1178
0,DL,RU_65,83.65498962731985,CG,80.0,eMBB,762
0,DL,RU_69,197.85235858591417,CG,80.0,eMBB,1158
0,DL,RU_53,460.4328163780165,VS,100.0,eMBB,3133
0,DL,RU_69,867.580198115235,VS,100.0,eMBB,2589
0,DL,RU_43,107.07441103457963,VS,100.0,eMBB,1997
0,DL,RU_64,217.32713127997343,VS,100.0,eMBB,1892
0,DL,RU_99,485.254757673866,VS,100.0,eMBB,2869
0,DL,RU_50,937.232443184537,VS,100.0,eMBB,1939
0,DL,RU_19,163.53182776190343,VS,100.0,eMBB,1686
0,DL,RU_30,289.54176434570644,VS,100.0,eMBB,2289
0,UL,RU_54,574.7151642166929,I4.0,15.0,uRLLC,6
0,DL,RU_44,574.7151642166929,I4.0,15.0,uRLLC,5
0,UL,RU_93,798.1241010383674,I4.0,15.0,uRLLC,7
0,DL,RU_12,798.1241010383674,I4.0,15.0,uRLLC,6
0,UL,RU_91,727.6266825249941,I4.0,15.0,uRLLC,5
0,DL,RU_37,727.6266825249941,I4.0,15.0,uRLLC,6
0,DL,RU_77,74.92714651180653,CG,80.0,eMBB,1086
