hour,direction,ru,bandwidth,service,delay,slice,duration
0,DL,RU_7,806.3824603603231,CG,80.0,eMBB,908
0,DL,RU_96,130.78040619357475,CG,80.0,eMBB,687
0,DL,RU_25,285.7498366343299,CG,80.0,eMBB,242
0,DL,RU_17,601.4452646208666,CG,80.0,eMBB,379
0,DL,RU_81,99.07577634851447,CG,80.0,eMBB,1127
0,DL,RU_15,159.4637224102595,CG,80.0,eMBB,1078
0,DL,RU_30,167.3661109576232,CG,80.0,eMBB,650
0,DL,RU_50,24.601450776608385,CG,80.0,eMBB,1656
0,DL,RU_39,515.457341958403,CG,80.0,eMBB,774
0,DL,RU_53,618.0594135037319,VS,100.0,eMBB,2056
0,DL,RU_8,1190.2338811265286,VS,100.0,eMBB,2534
0,DL,RU_61,43.432108743908586,VS,100.0,eMBB,2249
0,DL,RU_79,91.07333237844782,VS,100.0,eMBB,2082
0,DL,RU_69,206.16171672737653,VS,100.0,eMBB,1998
0,DL,RU_7,340.8927240556016,VS,100.0,eMBB,2300
0,DL,RU_80,380.4041222754478,VS,100.0,eMBB,3059
0,UL,RU_90,390.8944473809399,MIOT,10.0,mMTC,3
0,UL,RU_8,357.27493601934526,MIOT,10.0,mMTC,2
0,UL,RU_92,225.00901939142526,MIOT,10.0,mMTC,1
0,UL,RU_67,379.1993159916263,MIOT,10.0,mMTC,2
0,UL,RU_86,44.27289187096225,MIOT,10.0,mMTC,2
0,UL,RU_25,82.40565919998501,MIOT,10.0,mMTC,2
0,UL,RU_64,21.639471275138412,MIOT,10.0,mMTC,1
0,UL,RU_25,35.39121010770206,MIOT,10.0,mMTC,1
0,UL,RU_90,418.8471456636099,MIOT,10.0,mMTC,1
0,UL,RU_67,754.6010689438369,MIOT,10.0,mMTC,2
0,UL,RU_76,430.8027622893704,MIOT,10.0,mMTC,1
0,UL,RU_69,621.5293206623409,MIOT,10.0,mMTC,1
0,UL,RU_16,268.78845282012156,MIOT,10.0,mMTC,2
0,UL,RU_30,558.2366350163849,MIOT,10.0,mMTC,1
0,UL,RU_58,216.4276416585089,MIOT,10.0,mMTC,2
0,UL,RU_25,305.41665894395345,MIOT,10.0,mMTC,1
0,UL,RU_15,499.499114856016,MIOT,10.0,mMTC,2
0,UL,RU_99,608.7912979980296,MIOT,10.0,mMTC,2
0,UL,RU_96,321.8286543339267,MIOT,10.0,mMTC,1
0,UL,RU_42,490.7553258611194,MIOT,10.0,mMTC,0
0,UL,RU_64,620.2966011276557,MIOT,10.0,mMTC,2
0,DL,RU_91,187.5377231240627,VS,100.0,eMBB,1984
0,DL,RU_25,445.58897897012326,VS,100.0,eMBB,1908
0,UL,RU_65,333.26762448469856,MIOT,10.0,mMTC,1
0,UL,RU_9,616.3238448983859,MIOT,10.0,mMTC,2
0,DL,RU_35,143.25798294199234,VS,100.0,eMBB,1696
0,DL,RU_17,280.01387674183746,VS,100.0,eMBB,2138
0,DL,RU_64,294.6645450709902,VS,100.0,eMBB,1572
0,DL,RU_36,649.5191921441183,VS,100.0,eMBB,2602
0,DL,RU_47,1468.6786922515614,VS,100.0,eMBB,2409
0,DL,RU_75,357.02923813692263,VS,100.0,eMBB,2151
0,DL,RU_8,648.9296855443121,VS,100.0,eMBB,1635
0,UL,RU_51,480.2710089182015,MIOT,10.0,mMTC,2
0,DL,RU_97,649.3081470883388,VS,100.0,eMBB,2517
0,DL,RU_63,1101.9318744280936,VS,100.0,eMBB,1450
0,DL,RU_73,613.0963709192366,VS,100.0,eMBB,3168
0,DL,RU_80,562.2841969495413,VS,100.0,eMBB,1760
0,DL,RU_13,857.0216825315609,AR,20.0,eMBB,456
0,DL,RU_42,148.12176141073675,CG,80.0,eMBB,989
0,DL,RU_60,162.93393755181043,CG,80.0,eMBB,1546
0,DL,RU_38,91.13552417589017,CG,80.0,eMBB,912
0,DL,RU_89,191.20686391328655,CG,80.0,eMBB,992
0,DL,RU_61,485.64154229963236,CG,80.0,eMBB,1088
0,DL,RU_65,199.3899431985236,CG,80.0,eMBB,564
0,DL,RU_0,340.8750165131514,CG,80.0,eMBB,528
0,DL,RU_15,510.0038690076632,CG,80.0,eMBB,1556
0,DL,RU_77,358.6669396133047,CG,80.0,eMBB,1154
0,DL,RU_46,613.9356321518269,CG,80.0,eMBB,684
0,DL,RU_48,522.0857907815334,CG,80.0,eMBB,513
0,DL,RU_41,1201.5884463828318,CG,80.0,eMBB,1276
0,DL,RU_39,918.0232205771086,CG,80.0,eMBB,512
0,DL,RU_85,255.01429341329933,CG,80.0,eMBB,1382
0,DL,RU_45,603.1341304292516,CG,80.0,eMBB,1233
0,DL,RU_0,616.0265176085201,VS,100.0,eMBB,2380
0,DL,RU_30,1160.7608953577526,VS,100.0,eMBB,2215
0,DL,RU_0,143.25798294199234,VS,100.0,eMBB,2043
0,DL,RU_72,290.76831863855784,VS,100.0,eMBB,2641
0,DL,RU_95,649.2365180968678,VS,100.0,eMBB,2479
0,DL,RU_74,1253.9506690823735,VS,100.0,eMBB,1564
0,DL,RU_43,218.79401031140648,VS,100.0,eMBB,2146
0,DL,RU_69,387.38638612951047,VS,100.0,eMBB,1267
0,UL,RU_90,418.11373133449416,I4.0,15.0,uRLLC,6
0,DL,RU_58,418.11373133449416,I4.0,15.0,uRLLC,6
0,UL,RU_34,580.6470173933301,I4.0,15.0,uRLLC,10
0,DL,RU_61,580.6470173933301,I4.0,15.0,uRLLC,11
0,UL,RU_24,529.3591089835178,I4.0,15.0,uRLLC,6
0,DL,RU_79,529.3591089835178,I4.0,15.0,uRLLC,7
0,DL,RU_62,228.40829232429925,CG,80.0,eMBB,1277
0,DL,RU_29,401.480053531464,CG,80.0,eMBB,924
0,DL,RU_26,151.82480544600517,CG,80.0,eMBB,1281
0,UL,RU_93,418.11373133449416,I4.0,15.0,uRLLC,6
0,DL,RU_7,418.11373133449416,I4.0,15.0,uRLLC,5
0,UL,RU_57,207.62913376866277,I4.0,15.0,uRLLC,7
0,DL,RU_5,207.62913376866277,I4.0,15.0,uRLLC,6
