hour,direction,ru,bandwidth,service,delay,slice,duration
0,DL,RU_93,865.7535781162128,CG,80.0,eMBB,1003
0,DL,RU_63,140.40930969528569,CG,80.0,eMBB,276
0,DL,RU_2,306.7885968176333,CG,80.0,eMBB,963
0,DL,RU_41,645.7275740520164,CG,80.0,eMBB,1426
0,DL,RU_66,106.3703789390959,CG,80.0,eMBB,946
0,DL,RU_82,171.20447807697073,CG,80.0,eMBB,763
0,DL,RU_31,179.68869183019106,CG,80.0,eMBB,873
0,DL,RU_95,26.41276947812265,CG,80.0,eMBB,1044
0,DL,RU_31,553.4086616508918,CG,80.0,eMBB,937
0,DL,RU_68,296.9507505273885,VS,100.0,eMBB,1115
0,DL,RU_65,571.8557740266746,VS,100.0,eMBB,1649
0,DL,RU_24,20.867245133243056,VS,100.0,eMBB,1419
0,DL,RU_64,43.756787473712826,VS,100.0,eMBB,2697
0,DL,RU_60,99.05176618079238,VS,100.0,eMBB,2093
0,DL,RU_14,163.78417356962657,VS,100.0,eMBB,1789
0,DL,RU_73,182.76768728921658,VS,100.0,eMBB,990
0,UL,RU_28,1142.4453298123665,MIOT,10.0,mMTC,2
0,UL,RU_69,1044.1874650538089,MIOT,10.0,mMTC,2
0,UL,RU_44,657.6212711429995,MIOT,10.0,mMTC,2
0,UL,RU_71,1108.2646236734467,MIOT,10.0,mMTC,2
0,UL,RU_52,129.39390388929573,MIOT,10.0,mMTC,1
0,UL,RU_74,240.8424093355971,MIOT,10.0,mMTC,1
0,UL,RU_81,63.2444719118724,MIOT,10.0,mMTC,1
0,UL,RU_10,103.4359095527125,MIOT,10.0,mMTC,2
0,UL,RU_69,1224.141117057892,MIOT,10.0,mMTC,1
0,UL,RU_42,2205.4303223349953,MIOT,10.0,mMTC,1
0,UL,RU_92,1259.0831288225575,MIOT,10.0,mMTC,2
0,UL,RU_76,1816.5089693386292,MIOT,10.0,mMTC,2
0,UL,RU_95,785.5729716533514,MIOT,10.0,mMTC,1
0,UL,RU_38,1631.526978389452,MIOT,10.0,mMTC,1
0,UL,RU_72,632.5409585931206,MIOT,10.0,mMTC,0
0,UL,RU_68,892.6241802493034,MIOT,10.0,mMTC,2
0,UL,RU_81,1459.8581147317964,MIOT,10.0,mMTC,2
0,UL,RU_73,1779.2802632227178,MIOT,10.0,mMTC,2
0,UL,RU_35,940.5906008823004,MIOT,10.0,mMTC,2
0,UL,RU_24,1434.3031318738551,MIOT,10.0,mMTC,2
0,UL,RU_18,1812.9061689284276,MIOT,10.0,mMTC,2
0,DL,RU_17,90.10374474872673,VS,100.0,eMBB,1952
0,DL,RU_20,214.08618466274987,VS,100.0,eMBB,1608
0,UL,RU_76,974.0226389022131,MIOT,10.0,mMTC,2
0,UL,RU_24,1801.2952165830516,MIOT,10.0,mMTC,2
0,DL,RU_37,68.82924946083291,VS,100.0,eMBB,2114
0,DL,RU_70,134.5345270047735,VS,100.0,eMBB,1776
0,DL,RU_78,141.57353791702047,VS,100.0,eMBB,1448
0,DL,RU_84,312.0658101390998,VS,100.0,eMBB,1914
0,DL,RU_26,705.6364330337171,VS,100.0,eMBB,2475
0,DL,RU_20,171.53706894287234,VS,100.0,eMBB,2383
0,DL,RU_50,311.7825777775685,VS,100.0,eMBB,2040
0,UL,RU_85,1403.6612053692393,MIOT,10.0,mMTC,1
0,DL,RU_58,311.9644121402351,VS,100.0,eMBB,2451
0,DL,RU_44,529.4304883837816,VS,100.0,eMBB,1975
0,DL,RU_52,294.56622375186294,VS,100.0,eMBB,1999
0,DL,RU_95,270.1531772606001,VS,100.0,eMBB,1233
0,DL,RU_1,819.0435266370711,AR,20.0,eMBB,362
0,DL,RU_38,159.02744819241238,CG,80.0,eMBB,1059
0,DL,RU_91,174.9301930116536,CG,80.0,eMBB,736
0,DL,RU_28,97.8455137944314,CG,80.0,eMBB,617
0,DL,RU_21,205.28475596969056,CG,80.0,eMBB,769
0,DL,RU_77,521.3976290356206,CG,80.0,eMBB,867
0,DL,RU_42,214.07032673723552,CG,80.0,eMBB,993
0,DL,RU_44,365.9724507212317,CG,80.0,eMBB,1324
0,DL,RU_74,547.5536685770676,CG,80.0,eMBB,1441
0,DL,RU_94,385.0743308373287,CG,80.0,eMBB,779
0,DL,RU_53,659.1375636208414,CG,80.0,eMBB,1040
0,DL,RU_19,560.5251399575021,CG,80.0,eMBB,907
0,DL,RU_3,1290.0571974422662,CG,80.0,eMBB,1645
0,DL,RU_46,985.6140567011608,CG,80.0,eMBB,1407
0,DL,RU_48,273.79010314124235,CG,80.0,eMBB,289
