hour,direction,ru,bandwidth,service,delay,slice,duration
0,DL,RU_32,566.3030197462656,CG,80.0,eMBB,881
0,DL,RU_98,91.84393583904479,CG,80.0,eMBB,1235
0,DL,RU_99,200.67524200081826,CG,80.0,eMBB,1136
0,DL,RU_33,422.38055303769266,CG,80.0,eMBB,1039
0,DL,RU_29,69.57853634961087,CG,80.0,eMBB,1314
0,DL,RU_71,111.98753938739999,CG,80.0,eMBB,1044
0,DL,RU_45,117.53719692283386,CG,80.0,eMBB,560
0,DL,RU_84,17.277007561284424,CG,80.0,eMBB,809
0,DL,RU_25,361.9933017528587,CG,80.0,eMBB,1217
0,DL,RU_10,222.84841205428975,VS,100.0,eMBB,2705
0,DL,RU_51,429.1524804688693,VS,100.0,eMBB,1932
0,DL,RU_67,15.659945070460154,VS,100.0,eMBB,1818
0,DL,RU_94,32.83753480264253,VS,100.0,eMBB,1986
0,DL,RU_43,74.3339720992774,VS,100.0,eMBB,2473
0,DL,RU_79,122.91278245565188,VS,100.0,eMBB,1999
0,DL,RU_28,137.15907036739526,VS,100.0,eMBB,1730
0,UL,RU_92,694.482103961616,MIOT,10.0,mMTC,1
0,UL,RU_39,634.752043478541,MIOT,10.0,mMTC,3
0,UL,RU_3,399.76197729156223,MIOT,10.0,mMTC,2
0,UL,RU_81,673.7039642162775,MIOT,10.0,mMTC,2
0,UL,RU_2,78.65737490266075,MIOT,10.0,mMTC,1
0,UL,RU_71,146.40590564280294,MIOT,10.0,mMTC,2
0,UL,RU_99,38.445738077035315,MIOT,10.0,mMTC,3
0,UL,RU_76,62.87774672171767,MIOT,10.0,mMTC,1
0,UL,RU_81,744.1442284681701,MIOT,10.0,mMTC,2
0,UL,RU_8,1340.6609930713316,MIOT,10.0,mMTC,1
0,UL,RU_92,765.3851589650035,MIOT,10.0,mMTC,2
0,UL,RU_1,1104.2392471407188,MIOT,10.0,mMTC,1
0,UL,RU_57,477.5426499041327,MIOT,10.0,mMTC,2
0,UL,RU_31,991.7903807337002,MIOT,10.0,mMTC,1
0,UL,RU_58,384.51588386973043,MIOT,10.0,mMTC,2
0,UL,RU_4,542.6181039650819,MIOT,10.0,mMTC,2
0,UL,RU_64,887.4344430738656,MIOT,10.0,mMTC,2
0,UL,RU_87,1081.608255988264,MIOT,10.0,mMTC,3
0,UL,RU_48,571.7764539109675,MIOT,10.0,mMTC,2
0,UL,RU_44,871.8998018978183,MIOT,10.0,mMTC,1
0,UL,RU_15,1102.0491376066009,MIOT,10.0,mMTC,3
0,DL,RU_13,67.61887754699181,VS,100.0,eMBB,2354
0,DL,RU_61,160.6622182638833,VS,100.0,eMBB,2106
0,UL,RU_61,592.0994851299816,MIOT,10.0,mMTC,1
0,UL,RU_34,1094.990945495877,MIOT,10.0,mMTC,1
0,DL,RU_81,51.65330923728541,VS,100.0,eMBB,2160
0,DL,RU_95,100.962215640952,VS,100.0,eMBB,1914
0,DL,RU_68,106.24468218276454,VS,100.0,eMBB,1794
0,DL,RU_9,234.19159615668227,VS,100.0,eMBB,1922
0,DL,RU_28,529.5489515010115,VS,100.0,eMBB,2641
0,DL,RU_18,128.7309877293628,VS,100.0,eMBB,2025
0,DL,RU_84,233.97904278917085,VS,100.0,eMBB,2216
0,UL,RU_7,853.2728540404028,MIOT,10.0,mMTC,1
0,DL,RU_75,234.11550144066499,VS,100.0,eMBB,1794
0,DL,RU_74,397.31417893342206,VS,100.0,eMBB,2230
0,DL,RU_32,221.05893011331787,VS,100.0,eMBB,855
0,DL,RU_38,202.7380178599451,VS,100.0,eMBB,2634
0,DL,RU_84,2483.263118771714,AR,20.0,eMBB,296
0,DL,RU_0,104.02235279219049,CG,80.0,eMBB,1348
0,DL,RU_83,114.42458807140954,CG,80.0,eMBB,361
0,DL,RU_50,64.00228810024451,CG,80.0,eMBB,1326
0,DL,RU_86,134.2799846885599,CG,80.0,eMBB,748
0,DL,RU_39,341.05438230343674,CG,80.0,eMBB,1172
0,DL,RU_33,140.02676458253495,CG,80.0,eMBB,1229
0,DL,RU_97,239.38833084390083,CG,80.0,eMBB,695
0,DL,RU_83,358.16345877893224,CG,80.0,eMBB,1094
0,DL,RU_42,251.8831707914463,CG,80.0,eMBB,1646
0,DL,RU_74,431.1522379368941,CG,80.0,eMBB,701
0,DL,RU_43,366.6483020403092,CG,80.0,eMBB,608
0,DL,RU_17,843.8466845803714,CG,80.0,eMBB,845
0,DL,RU_16,644.705642255297,CG,80.0,eMBB,1293
0,DL,RU_79,179.09040875452723,CG,80.0,eMBB,1134
0,DL,RU_83,423.5666029014351,CG,80.0,eMBB,749
0,DL,RU_51,222.11542811743575,VS,100.0,eMBB,2034
0,DL,RU_89,418.5256573292672,VS,100.0,eMBB,2511
0,DL,RU_98,51.65330923728541,VS,100.0,eMBB,1259
0,DL,RU_83,104.83985304417195,VS,100.0,eMBB,2734
0,DL,RU_74,234.08967478604634,VS,100.0,eMBB,2939
0,DL,RU_20,452.12629933955986,VS,100.0,eMBB,2405
0,DL,RU_99,78.88869047149045,VS,100.0,eMBB,2181
0,DL,RU_88,139.67660570206667,VS,100.0,eMBB,1724
0,UL,RU_96,684.4057491486624,I4.0,15.0,uRLLC,6
0,DL,RU_95,684.4057491486624,I4.0,15.0,uRLLC,7
0,UL,RU_63,950.4546900711495,I4.0,15.0,uRLLC,5
0,DL,RU_15,950.4546900711495,I4.0,15.0,uRLLC,6
0,UL,RU_85,866.5020792218207,I4.0,15.0,uRLLC,5
0,DL,RU_97,866.5020792218207,I4.0,15.0,uRLLC,5
0,DL,RU_79,160.405653690112,CG,80.0,eMBB,355
0,DL,RU_50,281.94979164250105,CG,80.0,eMBB,1247
0,DL,RU_64,106.62291161199525,CG,80.0,eMBB,757
0,UL,RU_0,684.4057491486624,I4.0,15.0,uRLLC,7
0,DL,RU_79,684.4057491486624,I4.0,15.0,uRLLC,9
0,UL,RU_6,339.865835997494,I4.0,15.0,uRLLC,5
0,DL,RU_47,339.865835997494,I4.0,15.0,uRLLC,5
0,UL,RU_4,322.2404500629051,I4.0,15.0,uRLLC,4
0,DL,RU_31,322.2404500629051,I4.0,15.0,uRLLC,4
0,UL,RU_16,339.865835997494,I4.0,15.0,uRLLC,6
0,DL,RU_66,339.865835997494,I4.0,15.0,uRLLC,4
0,UL,RU_42,334.53393507514136,I4.0,15.0,uRLLC,5
0,DL,RU_90,334.53393507514136,I4.0,15.0,uRLLC,6
0,UL,RU_35,309.8882981328354,I4.0,15.0,uRLLC,6
0,DL,RU_1,309.8882981328354,I4.0,15.0,uRLLC,5
0,UL,RU_83,684.4057491486624,I4.0,15.0,uRLLC,7
0,DL,RU_6,684.4057491486624,I4.0,15.0,uRLLC,6
0,UL,RU_23,153.30085697188662,VOIP,100.0,eMBB,32
0,DL,RU_92,153.30085697188662,VOIP,100.0,eMBB,88
0,UL,RU_82,320.49373640122735,VOIP,100.0,eMBB,139
0,DL,RU_73,320.49373640122735,VOIP,100.0,eMBB,131
0,DL,RU_19,54.06723272938224,VS,100.0,eMBB,2759
0,UL,RU_22,151.54494484776836,VOIP,100.0,eMBB,0
0,DL,RU_57,151.54494484776836,VOIP,100.0,eMBB,164
0,UL,RU_51,285.1994797266085,VOIP,100.0,eMBB,80
0,DL,RU_12,285.1994797266085,VOIP,100.0,eMBB,271
0,UL,RU_62,149.04417886666343,VOIP,100.0,eMBB,29
0,DL,RU_57,149.04417886666343,VOIP,100.0,eMBB,110
0,UL,RU_77,146.77236778059856,VOIP,100.0,eMBB,126
0,DL,RU_20,146.77236778059856,VOIP,100.0,eMBB,160
0,UL,RU_7,256.1748758690876,VOIP,100.0,eMBB,160
0,DL,RU_42,256.1748758690876,VOIP,100.0,eMBB,138
0,UL,RU_11,169.12851074536766,I4.0,15.0,uRLLC,7
0,DL,RU_95,169.12851074536766,I4.0,15.0,uRLLC,3
0,UL,RU_78,153.2027529375995,VOIP,100.0,eMBB,106
0,DL,RU_23,153.2027529375995,VOIP,100.0,eMBB,171
0,UL,RU_53,152.81101902600238,VOIP,100.0,eMBB,348
0,DL,RU_46,152.81101902600238,VOIP,100.0,eMBB,179
0,UL,RU_9,145.55623251272488,VOIP,100.0,eMBB,0
0,DL,RU_0,145.55623251272488,VOIP,100.0,eMBB,234
0,UL,RU_14,316.0647281217279,VOIP,100.0,eMBB,170
0,DL,RU_38,316.0647281217279,VOIP,100.0,eMBB,241
0,DL,RU_3,14.7507294339993,VS,100.0,eMBB,1978
0,DL,RU_7,28.15201616417452,VS,100.0,eMBB,1768
0,DL,RU_93,69.49717970107493,VS,100.0,eMBB,2857
0,DL,RU_88,110.84912860450694,VS,100.0,eMBB,2033
0,DL,RU_73,142.01095961916116,VS,100.0,eMBB,1432
0,DL,RU_83,280.7059411367271,VS,100.0,eMBB,1393
0,DL,RU_19,245.8284058433118,VS,100.0,eMBB,2305
0,DL,RU_55,183.72760436458535,VS,100.0,eMBB,1736
