hour,direction,ru,bandwidth,service,delay,slice,duration
0,DL,RU_73,1247.9352540653224,CG,80.0,eMBB,1220
0,DL,RU_89,202.39214944856093,CG,80.0,eMBB,1898
0,DL,RU_8,442.21856564197253,CG,80.0,eMBB,1353
0,DL,RU_98,930.780102503277,CG,80.0,eMBB,1447
0,DL,RU_10,153.32693877537372,CG,80.0,eMBB,968
0,DL,RU_93,246.7816584841492,CG,80.0,eMBB,1315
0,DL,RU_17,259.0111770368849,CG,80.0,eMBB,1083
0,DL,RU_25,38.072526666271855,CG,80.0,eMBB,1676
0,DL,RU_41,797.7075651041108,CG,80.0,eMBB,632
0,DL,RU_72,716.9191572782481,VS,100.0,eMBB,2594
0,DL,RU_54,1380.6139869045082,VS,100.0,eMBB,2214
0,DL,RU_95,50.379154688357744,VS,100.0,eMBB,1544
0,DL,RU_56,105.64067996172403,VS,100.0,eMBB,1863
0,DL,RU_58,239.13766377467408,VS,100.0,eMBB,1200
0,DL,RU_77,395.41914436151956,VS,100.0,eMBB,368
0,DL,RU_15,441.2504636420993,VS,100.0,eMBB,1401
0,UL,RU_91,1082.985985062412,MIOT,10.0,mMTC,1
0,UL,RU_65,989.842017750512,MIOT,10.0,mMTC,2
0,UL,RU_82,623.39492450266,MIOT,10.0,mMTC,1
0,UL,RU_72,1050.5842370382275,MIOT,10.0,mMTC,1
0,UL,RU_24,122.65951009457497,MIOT,10.0,mMTC,2
0,UL,RU_9,228.30760222194127,MIOT,10.0,mMTC,1
0,UL,RU_34,59.952870326390446,MIOT,10.0,mMTC,1
0,UL,RU_69,98.05251724051324,MIOT,10.0,mMTC,1
0,UL,RU_84,1160.4298594577633,MIOT,10.0,mMTC,2
0,UL,RU_16,2090.6472001708416,MIOT,10.0,mMTC,1
0,UL,RU_99,1193.5532904382494,MIOT,10.0,mMTC,2
0,UL,RU_97,1721.9675236949859,MIOT,10.0,mMTC,2
0,UL,RU_81,744.6872916747266,MIOT,10.0,mMTC,1
0,UL,RU_58,1546.6130463653765,MIOT,10.0,mMTC,2
0,UL,RU_0,599.6199338893546,MIOT,10.0,mMTC,1
0,UL,RU_18,846.1669472591649,MIOT,10.0,mMTC,2
0,UL,RU_25,1383.8788055563518,MIOT,10.0,mMTC,3
0,UL,RU_83,1686.6764109271116,MIOT,10.0,mMTC,2
0,UL,RU_23,891.6369228838854,MIOT,10.0,mMTC,1
0,UL,RU_50,1359.6538491742324,MIOT,10.0,mMTC,1
0,UL,RU_29,1718.5522334842358,MIOT,10.0,mMTC,1
0,DL,RU_33,217.53472802525746,VS,100.0,eMBB,2137
0,DL,RU_32,516.861758459095,VS,100.0,eMBB,2361
0,UL,RU_46,923.3289677308678,MIOT,10.0,mMTC,2
0,UL,RU_52,1707.5455810562064,MIOT,10.0,mMTC,3
0,DL,RU_79,166.17236168596057,VS,100.0,eMBB,2017
0,DL,RU_92,324.8026130723454,VS,100.0,eMBB,1763
0,DL,RU_50,341.7966828375102,VS,100.0,eMBB,2263
