hour,direction,ru,bandwidth,service,delay,slice,duration
0,DL,RU_9,428.2385782641323,CG,80.0,eMBB,865
0,DL,RU_37,69.45242235070052,CG,80.0,eMBB,903
0,DL,RU_23,151.75070118069561,CG,80.0,eMBB,669
0,DL,RU_12,319.40434928339835,CG,80.0,eMBB,629
0,DL,RU_23,52.615318027805884,CG,80.0,eMBB,706
0,DL,RU_47,84.6850237034692,CG,80.0,eMBB,651
0,DL,RU_55,88.88167703209152,CG,80.0,eMBB,729
0,DL,RU_80,13.064880279144749,CG,80.0,eMBB,1080
0,DL,RU_90,273.73948483135473,CG,80.0,eMBB,506
0,DL,RU_43,1199.307750103653,VS,100.0,eMBB,1922
0,DL,RU_34,2309.5784756013213,VS,100.0,eMBB,2298
0,DL,RU_92,84.27743916176058,VS,100.0,eMBB,2390
0,DL,RU_14,176.72241691142676,VS,100.0,eMBB,1814
0,DL,RU_83,400.0446223190219,VS,100.0,eMBB,1943
0,DL,RU_21,661.4821762784466,VS,100.0,eMBB,2157
0,DL,RU_4,738.1517084741683,VS,100.0,eMBB,1474
0,UL,RU_0,1425.7827458890893,MIOT,10.0,mMTC,2
0,UL,RU_24,1303.155986809367,MIOT,10.0,mMTC,1
0,UL,RU_24,820.71766346958,MIOT,10.0,mMTC,2
0,UL,RU_39,1383.1248962892482,MIOT,10.0,mMTC,1
0,UL,RU_60,161.48483500640586,MIOT,10.0,mMTC,1
0,UL,RU_44,300.57364037318916,MIOT,10.0,mMTC,1
0,UL,RU_83,78.9297084698352,MIOT,10.0,mMTC,1
0,UL,RU_62,129.08900872291485,MIOT,10.0,mMTC,1
0,UL,RU_30,1527.7398731379064,MIOT,10.0,mMTC,2
0,UL,RU_58,1376.1991137739133,MIOT,10.0,mMTC,2
0,UL,RU_92,1376.1991137739133,MIOT,10.0,mMTC,2
0,UL,RU_53,1571.3478394717492,MIOT,10.0,mMTC,0
0,UL,RU_25,1133.5103215228512,MIOT,10.0,mMTC,2
0,UL,RU_68,1133.5103215228512,MIOT,10.0,mMTC,1
0,UL,RU_21,980.4026148053171,MIOT,10.0,mMTC,1
0,UL,RU_55,2036.1613414116666,MIOT,10.0,mMTC,1
0,UL,RU_46,789.4171924868716,MIOT,10.0,mMTC,1
0,UL,RU_73,1114.0035514626102,MIOT,10.0,mMTC,1
0,UL,RU_32,1821.916950522808,MIOT,10.0,mMTC,2
0,UL,RU_30,1110.2794300978062,MIOT,10.0,mMTC,2
0,UL,RU_93,1110.2794300978062,MIOT,10.0,mMTC,1
0,UL,RU_51,1173.866105176071,MIOT,10.0,mMTC,1
0,UL,RU_89,1790.0240864359732,MIOT,10.0,mMTC,2
0,UL,RU_78,1131.2621567627084,MIOT,10.0,mMTC,2
0,UL,RU_99,1131.2621567627084,MIOT,10.0,mMTC,2
0,DL,RU_53,363.9058638464106,VS,100.0,eMBB,2506
0,DL,RU_47,864.6390689370443,VS,100.0,eMBB,1740
0,UL,RU_12,1215.589609771716,MIOT,10.0,mMTC,2
0,UL,RU_33,1124.0168667320263,MIOT,10.0,mMTC,1
0,UL,RU_62,1124.0168667320263,MIOT,10.0,mMTC,2
0,DL,RU_94,277.9836459937859,VS,100.0,eMBB,1468
0,DL,RU_93,543.3503724331304,VS,100.0,eMBB,2112
0,DL,RU_99,571.779128127901,VS,100.0,eMBB,2322
0,DL,RU_76,1260.3535905449016,VS,100.0,eMBB,1833
0,DL,RU_84,2849.884168973603,VS,100.0,eMBB,1835
0,DL,RU_62,692.7941278069842,VS,100.0,eMBB,1357
0,DL,RU_3,1259.2096878416376,VS,100.0,eMBB,2200
0,UL,RU_3,1751.7826678131164,MIOT,10.0,mMTC,2
0,DL,RU_10,1259.9440700918726,VS,100.0,eMBB,2135
0,DL,RU_24,2138.233652321644,VS,100.0,eMBB,1871
0,DL,RU_59,1189.677259400604,VS,100.0,eMBB,1405
0,DL,RU_30,1091.0792400030682,VS,100.0,eMBB,1247
0,DL,RU_70,1444.6065553890646,AR,20.0,eMBB,226
0,DL,RU_17,78.66174629861031,CG,80.0,eMBB,1149
0,DL,RU_45,86.52792092847135,CG,80.0,eMBB,842
0,DL,RU_57,48.39855679028603,CG,80.0,eMBB,1070
0,DL,RU_54,101.54258008040145,CG,80.0,eMBB,922
0,DL,RU_94,257.9054652645418,CG,80.0,eMBB,351
0,DL,RU_34,105.88829741825963,CG,80.0,eMBB,1109
0,DL,RU_25,181.0255550103693,CG,80.0,eMBB,953
0,DL,RU_80,270.8433559870056,CG,80.0,eMBB,1151
0,DL,RU_18,190.47415815780113,CG,80.0,eMBB,795
0,DL,RU_60,326.03750104002864,CG,80.0,eMBB,601
0,DL,RU_79,277.2595979782175,CG,80.0,eMBB,1106
0,DL,RU_59,638.1172126532404,CG,80.0,eMBB,1239
0,DL,RU_56,487.5266739032664,CG,80.0,eMBB,1456
0,DL,RU_0,135.42824133295963,CG,80.0,eMBB,915
0,DL,RU_47,320.3012406819767,CG,80.0,eMBB,2138
0,DL,RU_74,1195.3630358107987,VS,100.0,eMBB,2225
0,DL,RU_47,2252.387889261398,VS,100.0,eMBB,2345
0,DL,RU_23,277.9836459937859,VS,100.0,eMBB,2336
0,DL,RU_27,564.2187310940865,VS,100.0,eMBB,1979
0,DL,RU_43,1259.8050782688754,VS,100.0,eMBB,2858
0,DL,RU_23,2433.217135473775,VS,100.0,eMBB,1207
0,DL,RU_17,424.55684115414573,VS,100.0,eMBB,2218
0,DL,RU_46,751.7003786675002,VS,100.0,eMBB,2020
0,UL,RU_60,777.8460757939599,I4.0,15.0,uRLLC,9
0,DL,RU_51,777.8460757939599,I4.0,15.0,uRLLC,4
0,UL,RU_89,1080.2180604289754,I4.0,15.0,uRLLC,8
